Order_ID,Date,Year,Month,Quarter,Product,Category,Region,Channel,Units_Sold,Unit_Price,Revenue,COGS,Gross_Profit,Discount_Pct,Net_Revenue
1913,2023-07-14,2025,Jul,Q3,5 Star,Value,South India,Modern Trade,544,30,12812.2,11968,4453.97,0.14,14035.2
1914,2023-07-22,2025,Jul,Q3,Perk,Value,South India,Institutional,1216,25,26454.71,21888,6292.39,0,30400
1915,2023-07-06,2024,Jul,Q3,Bournville,Premium,South India,Institutional,553,90,62410.45,35945,20125.24,0.05,47281.5
1916,2023-07-05,2023,Jul,Q3,Gems,Value,South India,E-Commerce,773,20,14140.11,10822,4824.33,0.07,14377.8
1917,2023-07-08,2025,Jul,Q3,Celebrations Box,Premium,South India,Modern Trade,1457,250,352361.31,262260,111837,0.09,331467.5
1918,2023-07-18,2023,Jul,Q3,Oreo,Mid-range,South India,E-Commerce,1221,40,49264.18,34188,12072.67,0.06,45909.6
1919,2023-07-13,2024,Jul,Q3,Fuse,Value,South India,Institutional,324,35,9939.33,7776,2374.63,0.01,11226.6
1920,2023-07-26,2024,Jul,Q3,Caramel,Mid-range,South India,General Trade,1058,55,49638.53,40204,9679.32,0.03,56444.3
1921,2023-07-18,2024,Jul,Q3,Dairy Milk,Mid-range,West India,General Trade,1491,45,105020.77,52185,27527,0.15,57030.75
1922,2023-07-12,2024,Jul,Q3,Dairy Milk Silk,Premium,West India,Modern Trade,983,75,120514.03,51116,32070.92,0.12,64878
1923,2023-07-12,2023,Jul,Q3,5 Star,Value,West India,Institutional,1315,30,25624.08,28930,5643.66,0.12,34716
1924,2023-07-01,2025,Jul,Q3,Perk,Value,West India,E-Commerce,995,25,22032.74,17910,4390.53,0.04,23880
1925,2023-07-26,2023,Jul,Q3,Bournville,Premium,West India,E-Commerce,1422,90,139772.01,92430,37460.86,0.03,124140.6
1926,2023-07-16,2025,Jul,Q3,Gems,Value,West India,E-Commerce,319,20,6570.78,4466,2197.32,0.12,5614.4
1927,2023-07-08,2023,Jul,Q3,Celebrations Box,Premium,West India,E-Commerce,1770,250,423554.14,318600,144598.94,0.09,402675
1928,2023-07-08,2024,Jul,Q3,Oreo,Mid-range,West India,General Trade,405,40,17511.97,11340,4999.86,0.04,15552
1929,2023-07-24,2025,Jul,Q3,Fuse,Value,West India,E-Commerce,1292,35,39591.81,31008,11844.1,0.12,39793.6
1930,2023-07-08,2023,Jul,Q3,Caramel,Mid-range,West India,Modern Trade,1764,55,107580.23,67032,34198.46,0.15,82467
1931,2023-07-28,2024,Jul,Q3,Dairy Milk,Mid-range,East India,Institutional,926,45,53011.04,32410,13839.23,0.14,35836.2
1932,2023-07-11,2024,Jul,Q3,Dairy Milk Silk,Premium,East India,General Trade,560,75,63188.09,29120,18060.15,0.04,40320
1933,2023-07-23,2023,Jul,Q3,5 Star,Value,East India,E-Commerce,1411,30,27260.17,31042,8633.01,0,42330
1934,2023-07-19,2023,Jul,Q3,Perk,Value,East India,E-Commerce,1362,25,26699.2,24516,7622.56,0.08,31326
1935,2023-07-16,2023,Jul,Q3,Bournville,Premium,East India,General Trade,1913,90,174408.54,124345,53522.68,0.15,146344.5
1936,2023-07-03,2024,Jul,Q3,Gems,Value,East India,E-Commerce,559,20,12773.5,7826,4410.06,0.07,10397.4
1937,2023-07-01,2024,Jul,Q3,Celebrations Box,Premium,East India,Modern Trade,676,250,198035.41,121680,63322.22,0.09,153790
1938,2023-07-20,2023,Jul,Q3,Oreo,Mid-range,East India,Institutional,201,40,8773.46,5628,1619.18,0.05,7638
1939,2023-07-23,2023,Jul,Q3,Fuse,Value,East India,General Trade,1851,35,71269.09,44424,17776.64,0.02,63489.3
1940,2023-07-11,2024,Jul,Q3,Caramel,Mid-range,East India,General Trade,1843,55,120959.55,70034,41509.17,0.13,88187.55
1941,2023-07-23,2024,Jul,Q3,Dairy Milk,Mid-range,International,Modern Trade,244,45,14268.97,8540,4318.21,0.02,10760.4
1942,2023-07-17,2023,Jul,Q3,Dairy Milk Silk,Premium,International,General Trade,1785,75,176018.85,92820,47263.97,0.02,131197.5
1943,2023-07-22,2024,Jul,Q3,5 Star,Value,International,E-Commerce,348,30,7692.82,7656,2506.77,0.06,9813.6
1944,2023-07-10,2023,Jul,Q3,Perk,Value,International,Institutional,1400,25,30203.06,25200,7431.03,0.02,34300
1945,2023-07-24,2024,Jul,Q3,Bournville,Premium,International,E-Commerce,479,90,57679.44,31135,17603.44,0.15,36643.5
1946,2023-07-16,2023,Jul,Q3,Gems,Value,International,Institutional,1821,20,43079.63,25494,9622.13,0.1,32778
1947,2023-07-18,2025,Jul,Q3,Celebrations Box,Premium,International,E-Commerce,556,250,163221.61,100080,51661.31,0.11,123710
1948,2023-07-27,2025,Jul,Q3,Oreo,Mid-range,International,E-Commerce,657,40,29890.11,18396,7522.69,0.1,23652
1949,2023-07-23,2024,Jul,Q3,Fuse,Value,International,General Trade,974,35,32854.72,23376,6676.85,0.05,32385.5
1950,2023-07-01,2024,Jul,Q3,Caramel,Mid-range,International,E-Commerce,460,55,24949.95,17480,8678.71,0.03,24541
1951,2023-08-19,2023,Aug,Q3,Dairy Milk,Mid-range,North India,Institutional,1942,45,110742.93,67970,22332.38,0.15,74281.5
1952,2023-08-26,2025,Aug,Q3,Dairy Milk Silk,Premium,North India,Modern Trade,572,75,66284.15,29744,13740.68,0.09,39039
1953,2023-08-16,2024,Aug,Q3,5 Star,Value,North India,General Trade,1509,30,37849.49,33198,7425.98,0.08,41648.4
1954,2023-08-08,2025,Aug,Q3,Perk,Value,North India,General Trade,878,25,15066.87,15804,3494.12,0.11,19535.5
1955,2023-08-03,2024,Aug,Q3,Bournville,Premium,North India,E-Commerce,854,90,103028.24,55510,28406.99,0.03,74554.2
1956,2023-08-07,2024,Aug,Q3,Gems,Value,North India,E-Commerce,1114,20,19434.01,15596,5281.91,0,22280
1957,2023-08-09,2023,Aug,Q3,Celebrations Box,Premium,North India,General Trade,1619,250,382590.33,291420,124424.92,0.01,400702.5
1958,2023-08-13,2025,Aug,Q3,Oreo,Mid-range,North India,Modern Trade,1675,40,63814.38,46900,20879.08,0,67000
1959,2023-08-06,2025,Aug,Q3,Fuse,Value,North India,Institutional,1700,35,61364.83,40800,17571.91,0.06,55930
1960,2023-08-12,2023,Aug,Q3,Caramel,Mid-range,North India,Institutional,1209,55,71980.83,45942,15639.34,0.13,57850.65
1961,2023-08-26,2023,Aug,Q3,Dairy Milk,Mid-range,South India,Institutional,407,45,27268.66,14245,6149.08,0.12,16117.2
1962,2023-08-26,2025,Aug,Q3,Dairy Milk Silk,Premium,South India,General Trade,533,75,56593.46,27716,15341.74,0.07,37176.75
1963,2023-08-09,2025,Aug,Q3,5 Star,Value,South India,Modern Trade,803,30,19243.41,17666,3864.82,0,24090
1964,2023-08-13,2023,Aug,Q3,Perk,Value,South India,Modern Trade,351,25,7859.11,6318,1803.34,0.05,8336.25
1965,2023-08-03,2025,Aug,Q3,Bournville,Premium,South India,General Trade,1699,90,170039.78,110435,33866.96,0.01,151380.9
1966,2023-08-16,2023,Aug,Q3,Gems,Value,South India,E-Commerce,1416,20,31169.08,19824,6055.6,0.15,24072
1967,2023-08-06,2024,Aug,Q3,Celebrations Box,Premium,South India,Modern Trade,1083,250,263448.69,194940,76356.19,0.14,232845
1968,2023-08-11,2024,Aug,Q3,Oreo,Mid-range,South India,Institutional,521,40,22296.56,14588,5054.29,0.01,20631.6
1969,2023-08-18,2025,Aug,Q3,Fuse,Value,South India,General Trade,589,35,18936.96,14136,4678.26,0.06,19378.1
1970,2023-08-08,2023,Aug,Q3,Caramel,Mid-range,South India,E-Commerce,1552,55,101829.42,58976,23899.68,0.04,81945.6
1971,2023-08-18,2023,Aug,Q3,Dairy Milk,Mid-range,West India,Modern Trade,301,45,19126.45,10535,5780.33,0.06,12732.3
1972,2023-08-01,2023,Aug,Q3,Dairy Milk Silk,Premium,West India,Institutional,514,75,62279.73,26728,15011.72,0.01,38164.5
1973,2023-08-22,2025,Aug,Q3,5 Star,Value,West India,Institutional,379,30,8781.97,8338,3024.49,0.04,10915.2
1974,2023-08-07,2024,Aug,Q3,Perk,Value,West India,Institutional,608,25,9871.64,10944,2978.75,0.01,15048
1975,2023-08-03,2024,Aug,Q3,Bournville,Premium,West India,General Trade,1507,90,147646.48,97955,37947.07,0.04,130204.8
1976,2023-08-26,2025,Aug,Q3,Gems,Value,West India,Institutional,1928,20,43277.67,26992,8279.51,0.02,37788.8
1977,2023-08-22,2024,Aug,Q3,Celebrations Box,Premium,West India,Institutional,1164,250,316486.98,209520,79832.19,0.07,270630
1978,2023-08-13,2024,Aug,Q3,Oreo,Mid-range,West India,E-Commerce,386,40,15933.48,10808,2958.55,0.1,13896
1979,2023-08-12,2023,Aug,Q3,Fuse,Value,West India,General Trade,959,35,30853.23,23016,8877.5,0.13,29201.55
1980,2023-08-15,2023,Aug,Q3,Caramel,Mid-range,West India,General Trade,1112,55,67856.5,42256,17768.97,0.01,60548.4
1981,2023-08-09,2023,Aug,Q3,Dairy Milk,Mid-range,East India,Institutional,739,45,44380.93,25865,11529.94,0.03,32257.35
1982,2023-08-22,2024,Aug,Q3,Dairy Milk Silk,Premium,East India,Modern Trade,509,75,61954.1,26468,18407.84,0.11,33975.75
1983,2023-08-26,2025,Aug,Q3,5 Star,Value,East India,Modern Trade,375,30,7285.15,8250,2167.75,0.1,10125
1984,2023-08-18,2025,Aug,Q3,Perk,Value,East India,Institutional,1749,25,35463.71,31482,10519.77,0.09,39789.75
1985,2023-08-17,2023,Aug,Q3,Bournville,Premium,East India,Modern Trade,1921,90,227881.56,124865,67385.98,0.06,162516.6
1986,2023-08-16,2023,Aug,Q3,Gems,Value,East India,Institutional,1296,20,26913.91,18144,7551.93,0.1,23328
1987,2023-08-13,2024,Aug,Q3,Celebrations Box,Premium,East India,General Trade,1175,250,332489.71,211500,63073.72,0.04,282000
1988,2023-08-17,2023,Aug,Q3,Oreo,Mid-range,East India,Modern Trade,1228,40,45893.19,34384,13084.94,0.09,44699.2
1989,2023-08-15,2025,Aug,Q3,Fuse,Value,East India,General Trade,446,35,14394.66,10704,3479.28,0.14,13424.6
1990,2023-08-26,2023,Aug,Q3,Caramel,Mid-range,East India,General Trade,542,55,35210.79,20596,9532.6,0.15,25338.5
1991,2023-08-03,2024,Aug,Q3,Dairy Milk,Mid-range,International,General Trade,458,45,30262.05,16030,7532.33,0.01,20403.9
1992,2023-08-21,2025,Aug,Q3,Dairy Milk Silk,Premium,International,Institutional,613,75,57475.22,31876,13683.75,0.15,39078.75
1993,2023-08-11,2024,Aug,Q3,5 Star,Value,International,General Trade,1908,30,45619.22,41976,14593.35,0.09,52088.4
1994,2023-08-13,2024,Aug,Q3,Perk,Value,International,Modern Trade,378,25,7023.93,6804,1701.77,0.06,8883
1995,2023-08-15,2024,Aug,Q3,Bournville,Premium,International,E-Commerce,1954,90,220146.1,127010,57274.6,0.04,168825.6
1996,2023-08-19,2025,Aug,Q3,Gems,Value,International,Modern Trade,1810,20,38806.42,25340,8535.07,0.11,32218
1997,2023-08-05,2024,Aug,Q3,Celebrations Box,Premium,International,Institutional,430,250,111499.04,77400,21568.16,0.06,101050
1998,2023-08-04,2023,Aug,Q3,Oreo,Mid-range,International,Modern Trade,416,40,16553.98,11648,3228.29,0.08,15308.8
1999,2023-08-12,2023,Aug,Q3,Fuse,Value,International,E-Commerce,1976,35,66064.77,47424,18300.29,0.08,63627.2
2000,2023-08-16,2023,Aug,Q3,Caramel,Mid-range,International,Institutional,740,55,44650.68,28120,11795.24,0.06,38258
2001,2023-09-13,2023,Sep,Q3,Dairy Milk,Mid-range,North India,Institutional,276,45,18964.3,9660,4448.55,0.03,12047.4
2002,2023-09-23,2024,Sep,Q3,Dairy Milk Silk,Premium,North India,General Trade,1466,75,176107.19,76232,53863.39,0.09,100054.5
2003,2023-09-11,2023,Sep,Q3,5 Star,Value,North India,Institutional,279,30,6179.86,6138,1434.09,0.06,7867.8
2004,2023-09-09,2023,Sep,Q3,Perk,Value,North India,General Trade,300,25,5050.05,5400,1520.69,0.11,6675
2005,2023-09-26,2025,Sep,Q3,Bournville,Premium,North India,E-Commerce,241,90,23103.15,15665,4859.94,0.05,20605.5
2006,2023-09-16,2025,Sep,Q3,Gems,Value,North India,E-Commerce,836,20,18268.78,11704,4928.95,0.04,16051.2
2007,2023-09-10,2024,Sep,Q3,Celebrations Box,Premium,North India,Modern Trade,1979,250,496673.93,356220,173005.69,0.03,479907.5
2008,2023-09-09,2024,Sep,Q3,Oreo,Mid-range,North India,Institutional,1785,40,85586.35,49980,26722.2,0.12,62832
2009,2023-09-07,2025,Sep,Q3,Fuse,Value,North India,Institutional,1438,35,59507.85,34512,20221.86,0.1,45297
2010,2023-09-14,2025,Sep,Q3,Caramel,Mid-range,North India,Institutional,632,55,39532.59,24016,8906.34,0.14,29893.6
2011,2023-09-12,2023,Sep,Q3,Dairy Milk,Mid-range,South India,Institutional,1755,45,100582.77,61425,22200.05,0.08,72657
2012,2023-09-03,2024,Sep,Q3,Dairy Milk Silk,Premium,South India,Modern Trade,1255,75,139914.35,65260,39127.84,0.12,82830
2013,2023-09-05,2023,Sep,Q3,5 Star,Value,South India,E-Commerce,1653,30,42402.37,36366,13028.69,0.08,45622.8
2014,2023-09-27,2025,Sep,Q3,Perk,Value,South India,Modern Trade,555,25,8872.36,9990,1894.12,0.03,13458.75
2015,2023-09-02,2025,Sep,Q3,Bournville,Premium,South India,General Trade,1914,90,196778.91,124410,45875.95,0.01,170537.4
2016,2023-09-23,2024,Sep,Q3,Gems,Value,South India,Institutional,303,20,6725.36,4242,1320.22,0.14,5211.6
2017,2023-09-15,2024,Sep,Q3,Celebrations Box,Premium,South India,General Trade,761,250,188375.82,136980,38619,0.06,178835
2018,2023-09-22,2023,Sep,Q3,Oreo,Mid-range,South India,Institutional,1501,40,67028.22,42028,12674.42,0.14,51634.4
2019,2023-09-20,2023,Sep,Q3,Fuse,Value,South India,Modern Trade,695,35,23728.99,16680,5425.4,0.06,22865.5
2020,2023-09-16,2023,Sep,Q3,Caramel,Mid-range,South India,Institutional,563,55,35978.79,21394,6643.85,0.14,26629.9
2021,2023-09-09,2024,Sep,Q3,Dairy Milk,Mid-range,West India,E-Commerce,905,45,61444.79,31675,17875.63,0.02,39910.5
2022,2023-09-02,2023,Sep,Q3,Dairy Milk Silk,Premium,West India,Modern Trade,783,75,76747.59,40716,14468.72,0,58725
2023,2023-09-07,2025,Sep,Q3,5 Star,Value,West India,General Trade,1948,30,50750.85,42856,9863.91,0.09,53180.4
2024,2023-09-07,2024,Sep,Q3,Perk,Value,West India,General Trade,1525,25,32892.46,27450,7882.1,0.03,36981.25
2025,2023-09-01,2025,Sep,Q3,Bournville,Premium,West India,E-Commerce,1534,90,190296.72,99710,54323.45,0.06,129776.4
2026,2023-09-21,2025,Sep,Q3,Gems,Value,West India,Modern Trade,1170,20,24284.96,16380,5630.32,0.14,20124
2027,2023-09-08,2025,Sep,Q3,Celebrations Box,Premium,West India,General Trade,1431,250,317164.13,257580,87419.48,0.12,314820
2028,2023-09-10,2025,Sep,Q3,Oreo,Mid-range,West India,E-Commerce,1445,40,51613.01,40460,12626.26,0.12,50864
2029,2023-09-28,2024,Sep,Q3,Fuse,Value,West India,E-Commerce,1067,35,33250.37,25608,7092.7,0.13,32490.15
2030,2023-09-15,2023,Sep,Q3,Caramel,Mid-range,West India,E-Commerce,1140,55,60282.64,43320,12686.04,0.04,60192
2031,2023-09-20,2025,Sep,Q3,Dairy Milk,Mid-range,East India,E-Commerce,1586,45,115420.88,55510,20985.9,0.08,65660.4
2032,2023-09-17,2024,Sep,Q3,Dairy Milk Silk,Premium,East India,Institutional,1397,75,167150.12,72644,52374.38,0.02,102679.5
2033,2023-09-20,2025,Sep,Q3,5 Star,Value,East India,E-Commerce,1349,30,33645.05,29678,6832.88,0.1,36423
2034,2023-09-16,2025,Sep,Q3,Perk,Value,East India,E-Commerce,811,25,13095.61,14598,3534.56,0.1,18247.5
2035,2023-09-21,2025,Sep,Q3,Bournville,Premium,East India,Modern Trade,888,90,82859.52,57720,17350.42,0.15,67932
2036,2023-09-21,2025,Sep,Q3,Gems,Value,East India,E-Commerce,1964,20,34151.01,27496,10587.78,0.04,37708.8
2037,2023-09-25,2024,Sep,Q3,Celebrations Box,Premium,East India,E-Commerce,585,250,149370.79,105300,47494.65,0.02,143325
2038,2023-09-26,2024,Sep,Q3,Oreo,Mid-range,East India,General Trade,316,40,12685.69,8848,3466.8,0.12,11123.2
2039,2023-09-05,2025,Sep,Q3,Fuse,Value,East India,Institutional,1552,35,54626.46,37248,16854.21,0.05,51604
2040,2023-09-10,2024,Sep,Q3,Caramel,Mid-range,East India,Modern Trade,1542,55,86482.44,58596,19971.48,0.07,78873.3
2041,2023-09-24,2024,Sep,Q3,Dairy Milk,Mid-range,International,E-Commerce,1057,45,65699.09,36995,12383.88,0.06,44711.1
2042,2023-09-19,2024,Sep,Q3,Dairy Milk Silk,Premium,International,Modern Trade,1394,75,133268.06,72488,38920.24,0.11,93049.5
2043,2023-09-08,2023,Sep,Q3,5 Star,Value,International,General Trade,902,30,23958.31,19844,4563.25,0.11,24083.4
2044,2023-09-10,2023,Sep,Q3,Perk,Value,International,Institutional,1575,25,30451.79,28350,6613.47,0.05,37406.25
2045,2023-09-18,2025,Sep,Q3,Bournville,Premium,International,General Trade,1921,90,226204.38,124865,78132.9,0.1,155601
2046,2023-09-05,2023,Sep,Q3,Gems,Value,International,General Trade,801,20,14803.33,11214,4014.34,0.01,15859.8
2047,2023-09-25,2024,Sep,Q3,Celebrations Box,Premium,International,E-Commerce,1685,250,366827.66,303300,119386.62,0.12,370700
2048,2023-09-21,2023,Sep,Q3,Oreo,Mid-range,International,General Trade,1592,40,58692.22,44576,18484.63,0.13,55401.6
2049,2023-09-24,2024,Sep,Q3,Fuse,Value,International,Modern Trade,655,35,20495.83,15720,3878.98,0.05,21778.75
2050,2023-09-11,2025,Sep,Q3,Caramel,Mid-range,International,E-Commerce,1061,55,65585.43,40318,12014.89,0.12,51352.4
2051,2023-10-15,2023,Oct,Q4,Dairy Milk,Mid-range,North India,E-Commerce,1026,45,71790,35910,16342.49,0.09,42014.7
2052,2023-10-21,2023,Oct,Q4,Dairy Milk Silk,Premium,North India,Modern Trade,1628,75,196299.21,84656,37963.84,0.01,120879
2053,2023-10-17,2023,Oct,Q4,5 Star,Value,North India,Modern Trade,1633,30,39799.12,35926,11311.73,0.13,42621.3
2054,2023-10-17,2023,Oct,Q4,Perk,Value,North India,Modern Trade,2766,25,54756.41,49788,13745.62,0.1,62235
2055,2023-10-28,2023,Oct,Q4,Bournville,Premium,North India,E-Commerce,1464,90,164597.86,95160,36159.43,0.01,130442.4
2056,2023-10-11,2025,Oct,Q4,Gems,Value,North India,General Trade,673,20,13226.12,9422,4230.99,0.15,11441
2057,2023-10-15,2023,Oct,Q4,Celebrations Box,Premium,North India,Institutional,1912,250,416291.47,344160,141392.38,0.13,415860
2058,2023-10-06,2025,Oct,Q4,Oreo,Mid-range,North India,General Trade,1185,40,43067.54,33180,8895.09,0.13,41238
2059,2023-10-06,2024,Oct,Q4,Fuse,Value,North India,Modern Trade,1677,35,59981,40248,16557.27,0.05,55760.25
2060,2023-10-15,2023,Oct,Q4,Caramel,Mid-range,North India,E-Commerce,2098,55,124051.1,79724,24196.94,0.01,114236.1
2061,2023-10-06,2024,Oct,Q4,Dairy Milk,Mid-range,South India,E-Commerce,879,45,59625.1,30765,17691.62,0.11,35203.95
2062,2023-10-25,2024,Oct,Q4,Dairy Milk Silk,Premium,South India,General Trade,1682,75,166846.94,87464,32205.71,0.12,111012
2063,2023-10-21,2025,Oct,Q4,5 Star,Value,South India,Modern Trade,651,30,14745.34,14322,3835.54,0.09,17772.3
2064,2023-10-16,2023,Oct,Q4,Perk,Value,South India,Institutional,1436,25,28927.98,25848,6447.54,0.06,33746
2065,2023-10-07,2024,Oct,Q4,Bournville,Premium,South India,Institutional,292,90,28631.93,18980,9386.73,0.01,26017.2
2066,2023-10-25,2025,Oct,Q4,Gems,Value,South India,E-Commerce,319,20,5556.29,4466,1082.72,0.13,5550.6
2067,2023-10-21,2025,Oct,Q4,Celebrations Box,Premium,South India,General Trade,330,250,87430.01,59400,18761.35,0.1,74250
2068,2023-10-12,2025,Oct,Q4,Oreo,Mid-range,South India,General Trade,928,40,38928.36,25984,13004.9,0.1,33408
2069,2023-10-17,2025,Oct,Q4,Fuse,Value,South India,E-Commerce,649,35,25918.75,15576,6153.45,0.02,22260.7
2070,2023-10-02,2023,Oct,Q4,Caramel,Mid-range,South India,E-Commerce,758,55,37700.71,28804,11802.99,0.01,41273.1
2071,2023-10-17,2023,Oct,Q4,Dairy Milk,Mid-range,West India,E-Commerce,1113,45,75363.2,38955,13936.23,0.07,46579.05
2072,2023-10-05,2023,Oct,Q4,Dairy Milk Silk,Premium,West India,E-Commerce,1523,75,145484.14,79196,47846.79,0.13,99375.75
2073,2023-10-07,2023,Oct,Q4,5 Star,Value,West India,E-Commerce,1684,30,41313.84,37048,12870.24,0.05,47994
2074,2023-10-08,2024,Oct,Q4,Perk,Value,West India,General Trade,2606,25,55002.95,46908,18673.39,0.06,61241
2075,2023-10-07,2025,Oct,Q4,Bournville,Premium,West India,General Trade,2364,90,273178.06,153660,89832.21,0.15,180846
2076,2023-10-04,2024,Oct,Q4,Gems,Value,West India,Modern Trade,1969,20,43447.07,27566,15025.09,0.08,36229.6
2077,2023-10-02,2023,Oct,Q4,Celebrations Box,Premium,West India,E-Commerce,2318,250,569938.69,417240,187928.08,0.1,521550
2078,2023-10-25,2023,Oct,Q4,Oreo,Mid-range,West India,Institutional,2793,40,116815.32,78204,35417.96,0.1,100548
2079,2023-10-22,2024,Oct,Q4,Fuse,Value,West India,Modern Trade,1982,35,70698.34,47568,24516.47,0.15,58964.5
2080,2023-10-02,2025,Oct,Q4,Caramel,Mid-range,West India,Modern Trade,2153,55,118168.96,81814,31725.12,0.13,103021.05
2081,2023-10-04,2023,Oct,Q4,Dairy Milk,Mid-range,East India,Modern Trade,1474,45,93448.19,51590,20103.01,0.07,61686.9
2082,2023-10-07,2024,Oct,Q4,Dairy Milk Silk,Premium,East India,E-Commerce,1639,75,184727.45,85228,42504.68,0.11,109403.25
2083,2023-10-04,2023,Oct,Q4,5 Star,Value,East India,Modern Trade,1142,30,25983.99,25124,4809.2,0.06,32204.4
2084,2023-10-05,2025,Oct,Q4,Perk,Value,East India,E-Commerce,2065,25,34987.63,37170,11072.41,0.09,46978.75
2085,2023-10-17,2024,Oct,Q4,Bournville,Premium,East India,Institutional,2661,90,281376.05,172965,91035.67,0.13,208356.3
2086,2023-10-04,2025,Oct,Q4,Gems,Value,East India,Modern Trade,1089,20,24925.89,15246,5427.42,0.02,21344.4
2087,2023-10-25,2024,Oct,Q4,Celebrations Box,Premium,East India,Institutional,848,250,242447.61,152640,45887.2,0.09,192920
2088,2023-10-07,2023,Oct,Q4,Oreo,Mid-range,East India,E-Commerce,2662,40,102141.35,74536,21199.62,0.08,97961.6
2089,2023-10-06,2023,Oct,Q4,Fuse,Value,East India,E-Commerce,2296,35,85117.1,55104,19019.47,0.06,75538.4
2090,2023-10-07,2023,Oct,Q4,Caramel,Mid-range,East India,Modern Trade,1850,55,107821.62,70300,37139.08,0.07,94627.5
2091,2023-10-01,2023,Oct,Q4,Dairy Milk,Mid-range,International,Institutional,1227,45,68341.89,42945,14390.34,0.04,53006.4
2092,2023-10-22,2023,Oct,Q4,Dairy Milk Silk,Premium,International,Modern Trade,596,75,70434.61,30992,15137.34,0.13,38889
2093,2023-10-25,2023,Oct,Q4,5 Star,Value,International,Institutional,707,30,18362.97,15554,5655.46,0.14,18240.6
2094,2023-10-09,2023,Oct,Q4,Perk,Value,International,Modern Trade,2353,25,43250.76,42354,9907.3,0.11,52354.25
2095,2023-10-10,2025,Oct,Q4,Bournville,Premium,International,General Trade,1589,90,179020.9,103285,38585.02,0.15,121558.5
2096,2023-10-27,2025,Oct,Q4,Gems,Value,International,E-Commerce,1610,20,35031.72,22540,12066.15,0.01,31878
2097,2023-10-10,2024,Oct,Q4,Celebrations Box,Premium,International,General Trade,2786,250,696075.33,501480,175438.9,0.01,689535
2098,2023-10-14,2024,Oct,Q4,Oreo,Mid-range,International,E-Commerce,2577,40,113407.59,72156,36303.89,0.1,92772
2099,2023-10-02,2023,Oct,Q4,Fuse,Value,International,Modern Trade,551,35,18117.47,13224,5624.99,0.13,16777.95
2100,2023-10-21,2024,Oct,Q4,Caramel,Mid-range,International,Modern Trade,2721,55,169933.32,103398,48134.64,0.02,146661.9
2101,2023-11-15,2025,Nov,Q4,Dairy Milk,Mid-range,North India,General Trade,1222,45,83733.41,42770,17595.59,0.05,52240.5
2102,2023-11-12,2024,Nov,Q4,Dairy Milk Silk,Premium,North India,E-Commerce,2798,75,309152.29,145496,73053.04,0.11,186766.5
2103,2023-11-13,2025,Nov,Q4,5 Star,Value,North India,E-Commerce,803,30,20240.52,17666,4384.56,0.02,23608.2
2104,2023-11-23,2023,Nov,Q4,Perk,Value,North India,Institutional,1058,25,22236.84,19044,4757.99,0.13,23011.5
2105,2023-11-26,2024,Nov,Q4,Bournville,Premium,North India,Institutional,2573,90,241531.89,167245,74965.57,0.06,217675.8
2106,2023-11-24,2024,Nov,Q4,Gems,Value,North India,General Trade,603,20,14124.31,8442,3439.02,0.02,11818.8
2107,2023-11-14,2025,Nov,Q4,Celebrations Box,Premium,North India,Modern Trade,2700,250,788362.28,486000,233953.7,0.02,661500
2108,2023-11-15,2025,Nov,Q4,Oreo,Mid-range,North India,Institutional,2580,40,110364.72,72240,19932.66,0.09,93912
2109,2023-11-12,2024,Nov,Q4,Fuse,Value,North India,General Trade,2031,35,74125.86,48744,22665.54,0.06,66819.9
2110,2023-11-27,2025,Nov,Q4,Caramel,Mid-range,North India,Modern Trade,2752,55,138564.17,104576,43124.05,0.1,136224
2111,2023-11-04,2023,Nov,Q4,Dairy Milk,Mid-range,South India,General Trade,1664,45,111759.57,58240,24490.83,0.14,64396.8
2112,2023-11-09,2023,Nov,Q4,Dairy Milk Silk,Premium,South India,Institutional,1542,75,164551.08,80184,44416.3,0.01,114493.5
2113,2023-11-22,2023,Nov,Q4,5 Star,Value,South India,E-Commerce,315,30,6343.22,6930,1714.6,0.11,8410.5
2114,2023-11-17,2025,Nov,Q4,Perk,Value,South India,General Trade,2199,25,41282.71,39582,12115.03,0.13,47828.25
2115,2023-11-08,2025,Nov,Q4,Bournville,Premium,South India,Modern Trade,1520,90,162251,98800,48771.88,0.1,123120
2116,2023-11-21,2025,Nov,Q4,Gems,Value,South India,Institutional,1271,20,21942.27,17794,6450.51,0.1,22878
2117,2023-11-18,2023,Nov,Q4,Celebrations Box,Premium,South India,Institutional,705,250,189289.04,126900,48227.95,0.13,153337.5
2118,2023-11-06,2023,Nov,Q4,Oreo,Mid-range,South India,Modern Trade,312,40,13654.58,8736,4710.6,0.1,11232
2119,2023-11-06,2025,Nov,Q4,Fuse,Value,South India,Institutional,2721,35,93982.81,65304,31230.05,0.07,88568.55
2120,2023-11-08,2024,Nov,Q4,Caramel,Mid-range,South India,Modern Trade,2433,55,130823.64,92454,27725.49,0.07,124447.95
2121,2023-11-08,2024,Nov,Q4,Dairy Milk,Mid-range,West India,E-Commerce,1076,45,79077.54,37660,26059.18,0.01,47935.8
2122,2023-11-03,2024,Nov,Q4,Dairy Milk Silk,Premium,West India,Institutional,1435,75,138426.17,74620,43379.46,0.12,94710
2123,2023-11-15,2023,Nov,Q4,5 Star,Value,West India,Institutional,1552,30,38413.45,34144,8825.48,0.12,40972.8
